,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_scale_pos_weight,param_reg_lambda,param_reg_alpha,param_n_estimators,param_min_child_weight,param_max_depth,param_max_delta_step,param_learning_rate,param_gamma,param_early_stopping_rounds,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,22.814639170964558,4.772941543800806,0.7893222173055013,0.149087904880444,1.0,5,10.0,1.0,1000,5,8,0,0.1,5.0,15,1.0,"{'subsample': 1.0, 'scale_pos_weight': 5, 'reg_lambda': 10, 'reg_alpha': 1, 'n_estimators': 1000, 'min_child_weight': 5, 'max_depth': 8, 'max_delta_step': 0, 'learning_rate': 0.1, 'gamma': 5, 'early_stopping_rounds': 15, 'colsample_bytree': 1.0}",0.7663324426360378,0.9870223421822213,0.9365319302490775,0.8966289050224455,0.09441114520049723,1
1,25.576268672943115,6.403914198808298,1.2148141066233318,0.5001862399412306,1.0,5,1.0,1.0,1000,3,10,0,0.1,5.0,15,0.9,"{'subsample': 1.0, 'scale_pos_weight': 5, 'reg_lambda': 1, 'reg_alpha': 1, 'n_estimators': 1000, 'min_child_weight': 3, 'max_depth': 10, 'max_delta_step': 0, 'learning_rate': 0.1, 'gamma': 5, 'early_stopping_rounds': 15, 'colsample_bytree': 0.9}",0.7820579966522352,0.9923183786474288,0.9022288133125229,0.8922017295373955,0.08613076827694909,2
2,74.31993905703227,33.515668915544495,2.225812832514445,0.982669574339524,1.0,5,100.0,1.0,1000,5,6,0,0.05,0.1,15,0.9,"{'subsample': 1.0, 'scale_pos_weight': 5, 'reg_lambda': 100, 'reg_alpha': 1, 'n_estimators': 1000, 'min_child_weight': 5, 'max_depth': 6, 'max_delta_step': 0, 'learning_rate': 0.05, 'gamma': 0.1, 'early_stopping_rounds': 15, 'colsample_bytree': 0.9}",0.7422103609122543,0.987596468191493,0.9159032077431059,0.8819033456156178,0.10302290483166243,3
3,32.92947959899902,9.229180099989529,1.3532233238220215,0.47122739877186653,0.5,10,10.0,0.1,1000,5,8,10,0.1,0.1,15,0.9,"{'subsample': 0.5, 'scale_pos_weight': 10, 'reg_lambda': 10, 'reg_alpha': 0.1, 'n_estimators': 1000, 'min_child_weight': 5, 'max_depth': 8, 'max_delta_step': 10, 'learning_rate': 0.1, 'gamma': 0.1, 'early_stopping_rounds': 15, 'colsample_bytree': 0.9}",0.733727628105328,0.9822038229925828,0.9290287667472459,0.8816534059483856,0.1068282842213893,4
4,29.34750461578369,3.850972687451835,1.0455090999603271,0.32083049111415185,0.7,5,100.0,10.0,1000,1,8,0,0.1,1.0,15,0.9,"{'subsample': 0.7, 'scale_pos_weight': 5, 'reg_lambda': 100, 'reg_alpha': 10, 'n_estimators': 1000, 'min_child_weight': 1, 'max_depth': 8, 'max_delta_step': 0, 'learning_rate': 0.1, 'gamma': 1, 'early_stopping_rounds': 15, 'colsample_bytree': 0.9}",0.7614304696995244,0.9768450252931705,0.9029761273907273,0.8804172074611408,0.08937761219192097,5
5,27.210127274195354,10.087123794905624,0.6693114439646403,0.13992393423168104,1.0,5,100.0,1.0,1000,1,5,10,0.2,0.5,15,0.7,"{'subsample': 1.0, 'scale_pos_weight': 5, 'reg_lambda': 100, 'reg_alpha': 1, 'n_estimators': 1000, 'min_child_weight': 1, 'max_depth': 5, 'max_delta_step': 10, 'learning_rate': 0.2, 'gamma': 0.5, 'early_stopping_rounds': 15, 'colsample_bytree': 0.7}",0.7588015672123076,0.9868041955237518,0.8845261152463979,0.8767106259941525,0.0932455934023001,6
6,12.92244259516398,1.3383006991752473,0.5938363869984945,0.10486483344292385,1.0,25,10.0,10.0,1000,3,10,10,0.2,0.0,15,1.0,"{'subsample': 1.0, 'scale_pos_weight': 25, 'reg_lambda': 10, 'reg_alpha': 10, 'n_estimators': 1000, 'min_child_weight': 3, 'max_depth': 10, 'max_delta_step': 10, 'learning_rate': 0.2, 'gamma': 0, 'early_stopping_rounds': 15, 'colsample_bytree': 1.0}",0.7351695751151406,0.9802635692503041,0.9085414374849634,0.8746581939501361,0.10288771269240465,7
7,74.31068603197734,23.08367933821446,2.0536955197652182,0.5994117984164744,0.5,5,100.0,10.0,1000,1,5,0,0.05,0.5,15,0.7,"{'subsample': 0.5, 'scale_pos_weight': 5, 'reg_lambda': 100, 'reg_alpha': 10, 'n_estimators': 1000, 'min_child_weight': 1, 'max_depth': 5, 'max_delta_step': 0, 'learning_rate': 0.05, 'gamma': 0.5, 'early_stopping_rounds': 15, 'colsample_bytree': 0.7}",0.7496763201324729,0.9763863765778265,0.893386409983915,0.8731497022314049,0.0936536373340948,8
8,43.31080834070841,17.65497204461183,1.0146272977193196,0.33718413158027966,1.0,10,1.0,10.0,1000,5,4,5,0.1,1.0,15,0.9,"{'subsample': 1.0, 'scale_pos_weight': 10, 'reg_lambda': 1, 'reg_alpha': 10, 'n_estimators': 1000, 'min_child_weight': 5, 'max_depth': 4, 'max_delta_step': 5, 'learning_rate': 0.1, 'gamma': 1, 'early_stopping_rounds': 15, 'colsample_bytree': 0.9}",0.7371274894667085,0.9808610646716774,0.8910079980734655,0.8696655174039506,0.10064174094743372,9
9,15.851235389709473,6.000848498799478,0.7132673263549805,0.26107667282317254,0.8,5,0.1,0.0,1000,3,10,10,0.1,5.0,15,0.5,"{'subsample': 0.8, 'scale_pos_weight': 5, 'reg_lambda': 0.1, 'reg_alpha': 0, 'n_estimators': 1000, 'min_child_weight': 3, 'max_depth': 10, 'max_delta_step': 10, 'learning_rate': 0.1, 'gamma': 5, 'early_stopping_rounds': 15, 'colsample_bytree': 0.5}",0.721054554761863,0.9876583043644083,0.8960526055097291,0.8682551548786668,0.11060112573786315,10
