,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_scale_pos_weight,param_reg_lambda,param_reg_alpha,param_n_estimators,param_min_child_weight,param_max_depth,param_max_delta_step,param_learning_rate,param_gamma,param_early_stopping_rounds,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
781,5.275244283676147,0.39400188412526344,0.11272230148315429,0.012510408846698327,0.8,65,5.0,0.5,1000,5,6,3,0.06,0.3,20,0.4,"{'subsample': 0.8, 'scale_pos_weight': 65, 'reg_lambda': 5, 'reg_alpha': 0.5, 'n_estimators': 1000, 'min_child_weight': 5, 'max_depth': 6, 'max_delta_step': 3, 'learning_rate': 0.06, 'gamma': 0.3, 'early_stopping_rounds': 20, 'colsample_bytree': 0.4}",0.13197164207220552,0.1411473443610634,0.16410906926095964,0.1701863112351238,0.15692619096653976,0.15286811157917843,0.01426033659685491,782
782,5.115940856933594,0.825319869483769,0.10599341392517089,0.011218631465960154,0.5,15,0.1,3.0,1000,5,6,5,0.05,0.5,20,0.75,"{'subsample': 0.5, 'scale_pos_weight': 15, 'reg_lambda': 0.1, 'reg_alpha': 3, 'n_estimators': 1000, 'min_child_weight': 5, 'max_depth': 6, 'max_delta_step': 5, 'learning_rate': 0.05, 'gamma': 0.5, 'early_stopping_rounds': 20, 'colsample_bytree': 0.75}",0.136393057937384,0.14263837676389085,0.160923420223204,0.16731905296596905,0.15705079194369603,0.1528649399668288,0.011552379286901714,783
783,3.075484371185303,0.21581382495301296,0.06383914947509765,0.003079030937342364,0.5,40,1.0,0.5,1000,4,4,5,0.1,1.5,20,0.6,"{'subsample': 0.5, 'scale_pos_weight': 40, 'reg_lambda': 1, 'reg_alpha': 0.5, 'n_estimators': 1000, 'min_child_weight': 4, 'max_depth': 4, 'max_delta_step': 5, 'learning_rate': 0.1, 'gamma': 1.5, 'early_stopping_rounds': 20, 'colsample_bytree': 0.6}",0.13325819366843317,0.14372379056339063,0.16237833135162588,0.16761894407349517,0.1573192523822237,0.1528597024078337,0.012617536428156714,784
784,4.4760377407073975,0.6611626167575031,0.09209599494934081,0.009682965725220396,0.6,40,1.0,0.1,1000,4,5,0,0.075,1.0,20,0.6,"{'subsample': 0.6, 'scale_pos_weight': 40, 'reg_lambda': 1, 'reg_alpha': 0.1, 'n_estimators': 1000, 'min_child_weight': 4, 'max_depth': 5, 'max_delta_step': 0, 'learning_rate': 0.075, 'gamma': 1, 'early_stopping_rounds': 20, 'colsample_bytree': 0.6}",0.1348439300967126,0.13931334794487074,0.16315386635447263,0.17098629112153862,0.15582885992046336,0.1528252590876116,0.013794381215420681,785
785,3.534282112121582,0.43297226832876406,0.07471837997436523,0.005370764148214322,0.5,40,5.0,0.0,1000,5,5,0,0.1,1.5,20,0.6,"{'subsample': 0.5, 'scale_pos_weight': 40, 'reg_lambda': 5, 'reg_alpha': 0, 'n_estimators': 1000, 'min_child_weight': 5, 'max_depth': 5, 'max_delta_step': 0, 'learning_rate': 0.1, 'gamma': 1.5, 'early_stopping_rounds': 20, 'colsample_bytree': 0.6}",0.13340374764021584,0.1419733760564562,0.161370572022424,0.16912499914816326,0.1582224505271883,0.1528190290788895,0.01313614747777311,786
786,4.07573184967041,0.5050651800039052,0.08138232231140137,0.00855792538088866,0.5,65,10.0,0.5,1000,4,5,0,0.075,2.0,20,0.7,"{'subsample': 0.5, 'scale_pos_weight': 65, 'reg_lambda': 10, 'reg_alpha': 0.5, 'n_estimators': 1000, 'min_child_weight': 4, 'max_depth': 5, 'max_delta_step': 0, 'learning_rate': 0.075, 'gamma': 2, 'early_stopping_rounds': 20, 'colsample_bytree': 0.7}",0.13012414544879292,0.1443927617289137,0.1629925784570769,0.17148988312668403,0.15503643502523318,0.15280716075734016,0.014443530088637996,787
787,3.734915828704834,0.2963590604389409,0.08226499557495118,0.003433179486123871,0.6,25,5.0,0.0,1000,5,6,5,0.075,0.3,20,0.6,"{'subsample': 0.6, 'scale_pos_weight': 25, 'reg_lambda': 5, 'reg_alpha': 0, 'n_estimators': 1000, 'min_child_weight': 5, 'max_depth': 6, 'max_delta_step': 5, 'learning_rate': 0.075, 'gamma': 0.3, 'early_stopping_rounds': 20, 'colsample_bytree': 0.6}",0.1329574222288371,0.14218237477589096,0.16535273982474952,0.16668140391961525,0.1568475859942052,0.1528043053486596,0.013214457004296448,788
788,3.4951983451843263,0.5325789472930356,0.07641754150390626,0.007805583394073308,0.5,5,1.0,3.0,1000,7,5,0,0.1,1.0,20,0.4,"{'subsample': 0.5, 'scale_pos_weight': 5, 'reg_lambda': 1, 'reg_alpha': 3, 'n_estimators': 1000, 'min_child_weight': 7, 'max_depth': 5, 'max_delta_step': 0, 'learning_rate': 0.1, 'gamma': 1, 'early_stopping_rounds': 20, 'colsample_bytree': 0.4}",0.1357260086300149,0.14361531526680865,0.16327088576434215,0.1680526946394057,0.15307214450115914,0.15274740976034612,0.01198519079002315,789
789,5.436511898040772,1.3430155472445642,0.09639172554016114,0.004923731872641013,0.9,50,5.0,0.0,1000,5,5,3,0.06,0.3,20,0.75,"{'subsample': 0.9, 'scale_pos_weight': 50, 'reg_lambda': 5, 'reg_alpha': 0, 'n_estimators': 1000, 'min_child_weight': 5, 'max_depth': 5, 'max_delta_step': 3, 'learning_rate': 0.06, 'gamma': 0.3, 'early_stopping_rounds': 20, 'colsample_bytree': 0.75}",0.1326925086329441,0.14314663967156033,0.16450645698156874,0.16457300974229183,0.15876654199867743,0.15273703140540848,0.012717887138694036,790
790,6.828930473327636,1.524105148328359,0.1053837776184082,0.010944223956252084,0.9,50,0.1,1.0,1000,7,5,0,0.06,0.3,20,0.6,"{'subsample': 0.9, 'scale_pos_weight': 50, 'reg_lambda': 0.1, 'reg_alpha': 1, 'n_estimators': 1000, 'min_child_weight': 7, 'max_depth': 5, 'max_delta_step': 0, 'learning_rate': 0.06, 'gamma': 0.3, 'early_stopping_rounds': 20, 'colsample_bytree': 0.6}",0.13247061217066286,0.14138268158969214,0.16389430120186593,0.1699069124365296,0.15602607504670468,0.15273611648909102,0.013926638475661753,791
791,14.647961521148682,1.1442957614410139,0.15167407989501952,0.0005307534387941956,0.8,50,0.1,1.0,1000,7,3,5,0.015,0.3,20,0.75,"{'subsample': 0.8, 'scale_pos_weight': 50, 'reg_lambda': 0.1, 'reg_alpha': 1, 'n_estimators': 1000, 'min_child_weight': 7, 'max_depth': 3, 'max_delta_step': 5, 'learning_rate': 0.015, 'gamma': 0.3, 'early_stopping_rounds': 20, 'colsample_bytree': 0.75}",0.1357989644153299,0.14380542545199224,0.16262277265458278,0.1662781162975709,0.15507135632487395,0.15271532702886997,0.011429849306090594,792
792,4.720087957382202,1.1663160028768629,0.09214377403259277,0.00456707217384747,0.6,15,10.0,0.5,1000,6,6,0,0.075,0.3,20,0.5,"{'subsample': 0.6, 'scale_pos_weight': 15, 'reg_lambda': 10, 'reg_alpha': 0.5, 'n_estimators': 1000, 'min_child_weight': 6, 'max_depth': 6, 'max_delta_step': 0, 'learning_rate': 0.075, 'gamma': 0.3, 'early_stopping_rounds': 20, 'colsample_bytree': 0.5}",0.13389449675627785,0.1422560386673173,0.163434511342653,0.17015531579627743,0.15382381787337046,0.15271283608717917,0.013295888136325235,793
793,4.014241361618042,0.8431697233541926,0.07898855209350586,0.007306848897250037,0.5,25,5.0,0.5,1000,7,5,0,0.075,0.5,20,0.7,"{'subsample': 0.5, 'scale_pos_weight': 25, 'reg_lambda': 5, 'reg_alpha': 0.5, 'n_estimators': 1000, 'min_child_weight': 7, 'max_depth': 5, 'max_delta_step': 0, 'learning_rate': 0.075, 'gamma': 0.5, 'early_stopping_rounds': 20, 'colsample_bytree': 0.7}",0.1339367232297909,0.14430098809458503,0.16243894377594723,0.16970130084951174,0.15313644996048068,0.15270288118206313,0.012701855452266762,794
794,5.7460565090179445,1.1804754678222282,0.11040325164794922,0.010348740791192197,0.7,15,1.0,1.0,1000,7,6,5,0.05,1.5,20,0.7,"{'subsample': 0.7, 'scale_pos_weight': 15, 'reg_lambda': 1, 'reg_alpha': 1, 'n_estimators': 1000, 'min_child_weight': 7, 'max_depth': 6, 'max_delta_step': 5, 'learning_rate': 0.05, 'gamma': 1.5, 'early_stopping_rounds': 20, 'colsample_bytree': 0.7}",0.13586159982308804,0.14530976521847838,0.16159740720576388,0.16385718543409006,0.15668465519981511,0.1526621225762471,0.010560911286484264,795
795,16.817248392105103,1.708139059913664,0.2678815841674805,0.012802143255866942,0.9,50,1.0,0.1,1000,4,6,3,0.015,0.5,20,0.7,"{'subsample': 0.9, 'scale_pos_weight': 50, 'reg_lambda': 1, 'reg_alpha': 0.1, 'n_estimators': 1000, 'min_child_weight': 4, 'max_depth': 6, 'max_delta_step': 3, 'learning_rate': 0.015, 'gamma': 0.5, 'early_stopping_rounds': 20, 'colsample_bytree': 0.7}",0.1311939497366298,0.14236917250197195,0.16418715910239684,0.16713074415513735,0.15839040889942924,0.15265428687911303,0.013724486881738239,796
796,4.366415023803711,0.24099875622607045,0.09638118743896484,0.006671334609133988,0.9,50,10.0,1.0,1000,6,6,1,0.075,2.0,20,0.5,"{'subsample': 0.9, 'scale_pos_weight': 50, 'reg_lambda': 10, 'reg_alpha': 1, 'n_estimators': 1000, 'min_child_weight': 6, 'max_depth': 6, 'max_delta_step': 1, 'learning_rate': 0.075, 'gamma': 2, 'early_stopping_rounds': 20, 'colsample_bytree': 0.5}",0.13053349703277253,0.14224110244975946,0.16479841963368874,0.16764456677642753,0.1579641697046442,0.1526363511194585,0.014129015905644533,797
797,4.97601203918457,0.24985924715831356,0.09369678497314453,0.004657155160821901,0.5,65,10.0,0.1,1000,7,5,3,0.06,1.0,20,0.75,"{'subsample': 0.5, 'scale_pos_weight': 65, 'reg_lambda': 10, 'reg_alpha': 0.1, 'n_estimators': 1000, 'min_child_weight': 7, 'max_depth': 5, 'max_delta_step': 3, 'learning_rate': 0.06, 'gamma': 1, 'early_stopping_rounds': 20, 'colsample_bytree': 0.75}",0.13274924860505122,0.14079404651468355,0.16238185931831695,0.16997992747852045,0.15721389869496058,0.15262379612230653,0.013801918340677614,798
798,4.1426819324493405,0.38341980132517783,0.09399428367614746,0.0066421019458868845,0.8,40,1.0,0.0,1000,5,6,3,0.075,1.0,20,0.6,"{'subsample': 0.8, 'scale_pos_weight': 40, 'reg_lambda': 1, 'reg_alpha': 0, 'n_estimators': 1000, 'min_child_weight': 5, 'max_depth': 6, 'max_delta_step': 3, 'learning_rate': 0.075, 'gamma': 1, 'early_stopping_rounds': 20, 'colsample_bytree': 0.6}",0.13160954761607613,0.14083423842312875,0.16565586511911148,0.16762074685636108,0.15736691409768264,0.15261746242247204,0.01412680170619352,799
