,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_scale_pos_weight,param_reg_lambda,param_reg_alpha,param_n_estimators,param_min_child_weight,param_max_depth,param_max_delta_step,param_learning_rate,param_gamma,param_early_stopping_rounds,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,23.465919733047485,4.208995918780598,1.254137913386027,0.3376776328997929,1.0,5,1.0,1.0,1000,3,10,0,0.1,5.0,15,0.9,"{'subsample': 1.0, 'scale_pos_weight': 5, 'reg_lambda': 1, 'reg_alpha': 1, 'n_estimators': 1000, 'min_child_weight': 3, 'max_depth': 10, 'max_delta_step': 0, 'learning_rate': 0.1, 'gamma': 5, 'early_stopping_rounds': 15, 'colsample_bytree': 0.9}",0.8982789769604429,0.9937141143938063,0.9623272090435312,0.9514401001325935,0.0397145080087047,1
1,25.671597003936768,5.579277866680479,1.2354952494303386,0.6200822649950068,1.0,5,10.0,1.0,1000,5,8,0,0.1,5.0,15,1.0,"{'subsample': 1.0, 'scale_pos_weight': 5, 'reg_lambda': 10, 'reg_alpha': 1, 'n_estimators': 1000, 'min_child_weight': 5, 'max_depth': 8, 'max_delta_step': 0, 'learning_rate': 0.1, 'gamma': 5, 'early_stopping_rounds': 15, 'colsample_bytree': 1.0}",0.8912389832389288,0.9922745975887431,0.9639742534258569,0.9491626114178429,0.04255653021563416,2
2,46.740339597066246,14.09412971172545,2.4345730940500894,0.8976177845079358,0.8,10,0.1,1.0,1000,1,10,1,0.05,5.0,15,0.7,"{'subsample': 0.8, 'scale_pos_weight': 10, 'reg_lambda': 0.1, 'reg_alpha': 1, 'n_estimators': 1000, 'min_child_weight': 1, 'max_depth': 10, 'max_delta_step': 1, 'learning_rate': 0.05, 'gamma': 5, 'early_stopping_rounds': 15, 'colsample_bytree': 0.7}",0.8926123608167041,0.992612630132006,0.9609406254968771,0.948721872148529,0.04172918176227956,3
3,33.46795813242594,10.91348773781761,1.253198226292928,0.5851201205617445,0.7,5,100.0,10.0,1000,1,8,0,0.1,1.0,15,0.9,"{'subsample': 0.7, 'scale_pos_weight': 5, 'reg_lambda': 100, 'reg_alpha': 10, 'n_estimators': 1000, 'min_child_weight': 1, 'max_depth': 8, 'max_delta_step': 0, 'learning_rate': 0.1, 'gamma': 1, 'early_stopping_rounds': 15, 'colsample_bytree': 0.9}",0.8880658029863243,0.992539998721822,0.9597214539889386,0.9467757518990282,0.0436226836679825,4
4,46.127208391825356,8.958437732065716,2.6336328188578286,0.5448076810742617,0.8,50,0.1,1.0,1000,7,10,1,0.05,0.1,15,1.0,"{'subsample': 0.8, 'scale_pos_weight': 50, 'reg_lambda': 0.1, 'reg_alpha': 1, 'n_estimators': 1000, 'min_child_weight': 7, 'max_depth': 10, 'max_delta_step': 1, 'learning_rate': 0.05, 'gamma': 0.1, 'early_stopping_rounds': 15, 'colsample_bytree': 1.0}",0.8970723326723898,0.9855891347662136,0.9550943577057799,0.9459186083814611,0.03671468230355391,5
5,18.42395846048991,4.128115098421563,1.00309952100118,0.45661161254198074,0.5,25,100.0,1.0,1000,1,10,5,0.2,0.5,15,1.0,"{'subsample': 0.5, 'scale_pos_weight': 25, 'reg_lambda': 100, 'reg_alpha': 1, 'n_estimators': 1000, 'min_child_weight': 1, 'max_depth': 10, 'max_delta_step': 5, 'learning_rate': 0.2, 'gamma': 0.5, 'early_stopping_rounds': 15, 'colsample_bytree': 1.0}",0.8801056012050005,0.9856035368149603,0.9714388510496095,0.9457159963565234,0.046752558180717205,6
6,38.585238456726074,8.571067242528413,1.971596399943034,0.6951987473086102,0.8,5,1.0,1.0,1000,5,8,10,0.05,0.5,15,1.0,"{'subsample': 0.8, 'scale_pos_weight': 5, 'reg_lambda': 1, 'reg_alpha': 1, 'n_estimators': 1000, 'min_child_weight': 5, 'max_depth': 8, 'max_delta_step': 10, 'learning_rate': 0.05, 'gamma': 0.5, 'early_stopping_rounds': 15, 'colsample_bytree': 1.0}",0.8820791330019929,0.9879142594533782,0.962405793499249,0.9441330619848735,0.04509758334613597,7
7,27.783329407374065,6.888821207178023,1.026513973871867,0.14302816308099534,0.5,10,10.0,0.1,1000,5,8,10,0.1,0.1,15,0.9,"{'subsample': 0.5, 'scale_pos_weight': 10, 'reg_lambda': 10, 'reg_alpha': 0.1, 'n_estimators': 1000, 'min_child_weight': 5, 'max_depth': 8, 'max_delta_step': 10, 'learning_rate': 0.1, 'gamma': 0.1, 'early_stopping_rounds': 15, 'colsample_bytree': 0.9}",0.8766262990718307,0.9832929600167961,0.9712968426877213,0.943738700592116,0.047707669097733364,8
8,27.934196949005127,14.252479078848845,0.834839661916097,0.42546387504862476,1.0,5,100.0,1.0,1000,1,5,10,0.2,0.5,15,0.7,"{'subsample': 1.0, 'scale_pos_weight': 5, 'reg_lambda': 100, 'reg_alpha': 1, 'n_estimators': 1000, 'min_child_weight': 1, 'max_depth': 5, 'max_delta_step': 10, 'learning_rate': 0.2, 'gamma': 0.5, 'early_stopping_rounds': 15, 'colsample_bytree': 0.7}",0.8900486270459821,0.9940933282592848,0.9440662604480765,0.9427360719177811,0.04248648423350618,9
9,19.58551836013794,5.227566460395191,0.872251033782959,0.250887242126804,0.8,5,0.1,0.0,1000,3,10,10,0.1,5.0,15,0.5,"{'subsample': 0.8, 'scale_pos_weight': 5, 'reg_lambda': 0.1, 'reg_alpha': 0, 'n_estimators': 1000, 'min_child_weight': 3, 'max_depth': 10, 'max_delta_step': 10, 'learning_rate': 0.1, 'gamma': 5, 'early_stopping_rounds': 15, 'colsample_bytree': 0.5}",0.8831991907712627,0.9927303043529705,0.948964010654198,0.9416311685928105,0.04501550947643995,10
